id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
INDUSTRY029,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: New approved products should be promoted to adults.,"∀x.∀y.adult(x)∧newProduct(y)∧approved(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the user is an adult; the product is approved; and the product is new, then the system is obligated to recommend the product to the user.",,,
INDUSTRY029,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: New approved products should be promoted to adults.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧newProduct(y)∧approved(y))","For every user and product, if all of the following hold: the user is an adult; the product is approved; and the product is new, then the system is obligated to recommend the product to the user.",,,
INDUSTRY030,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: New products may be recommended when they are available.,"∀x.∀y.newProduct(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is new, then the system is permitted to recommend the product to the user.",,,
INDUSTRY030,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: New products may be recommended when they are available.,"∀x.∀y.P(recommend(System,y,x)|newProduct(y)∧available(y))","For every user and product, if all of the following hold: the product is available; and the product is new, then the system is permitted to recommend the product to the user.",,,
INDUSTRY031,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in local food should receive local product recommendations.,"∀x.∀y.interestedIn(x,LocalFood)∧localProduct(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the user is interested in local food; and the product is local, then the system is obligated to recommend the product to the user.",,,
INDUSTRY031,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in local food should receive local product recommendations.,"∀x.∀y.O(recommend(System,y,x)|interestedIn(x,LocalFood)∧localProduct(y))","For every user and product, if all of the following hold: the user is interested in local food; and the product is local, then the system is obligated to recommend the product to the user.",,,
INDUSTRY032,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended when available.,"∀x.∀y.localProduct(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY032,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended when available.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∧available(y))","For every user and product, if all of the following hold: the product is available; and the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY033,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unavailable local products should not be recommended.,"∀x.∀y.localProduct(y)∧¬available(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is local; and it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY033,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unavailable local products should not be recommended.,"∀x.∀y.F(recommend(System,y,x)|localProduct(y)∧¬available(y))","For every user and product, if all of the following hold: the product is local; and it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY034,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Local sustainable products should be recommended to users interested in local food.,"∀x.∀y.interestedIn(x,LocalFood)∧localProduct(y)∧sustainable(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the user is interested in local food; the product is local; and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY034,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Local sustainable products should be recommended to users interested in local food.,"∀x.∀y.O(recommend(System,y,x)|interestedIn(x,LocalFood)∧localProduct(y)∧sustainable(y))","For every user and product, if all of the following hold: the user is interested in local food; the product is local; and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY035,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended to loyal customers.,"∀x.∀y.loyalCustomer(x)∧localProduct(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is local; and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY035,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|loyalCustomer(x)∧localProduct(y))","For every user and product, if all of the following hold: the product is local; and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY036,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in sustainable food should receive sustainable product recommendations.,"∀x.∀y.interestedIn(x,SustainableFood)∧sustainable(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the user is interested in sustainable food; and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY036,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in sustainable food should receive sustainable product recommendations.,"∀x.∀y.O(recommend(System,y,x)|interestedIn(x,SustainableFood)∧sustainable(y))","For every user and product, if all of the following hold: the user is interested in sustainable food; and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY037,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended when available.,"∀x.∀y.sustainable(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY037,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended when available.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧available(y))","For every user and product, if all of the following hold: the product is available; and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY038,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sustainable products should not be recommended when sustainability claims are misleading.,"∀x.∀y.sustainable(y)∧misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product has a misleading claim; and the product is sustainable, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY038,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sustainable products should not be recommended when sustainability claims are misleading.,"∀x.∀y.F(recommend(System,y,x)|sustainable(y)∧misleadingClaim(y))","For every user and product, if all of the following hold: the product has a misleading claim; and the product is sustainable, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY039,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified sustainable products should be recommended to eligible users.,"∀x.∀y.eligible(x)∧sustainable(y)∧certified(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified; the user is eligible; and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY039,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified sustainable products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧sustainable(y)∧certified(y))","For every user and product, if all of the following hold: the product is certified; the user is eligible; and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY040,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended to premium customers.,"∀x.∀y.premiumCustomer(x)∧sustainable(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is a premium customer; and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY040,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|premiumCustomer(x)∧sustainable(y))","For every user and product, if all of the following hold: the user is a premium customer; and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY041,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Organic products should be recommended to users preferring organic products.,"∀x.∀y.prefers(x,y)∧organic(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is organic; and the user prefers the product, then the system is obligated to recommend the product to the user.",,,
INDUSTRY041,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Organic products should be recommended to users preferring organic products.,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧organic(y))","For every user and product, if all of the following hold: the product is organic; and the user prefers the product, then the system is obligated to recommend the product to the user.",,,
INDUSTRY042,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended when verified.,"∀x.∀y.organic(y)∧verifiedClaim(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is organic; and the product has a verified claim, then the system is permitted to recommend the product to the user.",,,
INDUSTRY042,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended when verified.,"∀x.∀y.P(recommend(System,y,x)|organic(y)∧verifiedClaim(y))","For every user and product, if all of the following hold: the product is organic; and the product has a verified claim, then the system is permitted to recommend the product to the user.",,,
INDUSTRY043,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Organic products should not be recommended when organic claims are misleading.,"∀x.∀y.organic(y)∧misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product has a misleading claim; and the product is organic, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY043,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Organic products should not be recommended when organic claims are misleading.,"∀x.∀y.F(recommend(System,y,x)|organic(y)∧misleadingClaim(y))","For every user and product, if all of the following hold: the product has a misleading claim; and the product is organic, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY044,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified organic products should be promoted to eligible users.,"∀x.∀y.eligible(x)∧organic(y)∧certified(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified; the user is eligible; and the product is organic, then the system is obligated to recommend the product to the user.",,,
INDUSTRY044,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified organic products should be promoted to eligible users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧organic(y)∧certified(y))","For every user and product, if all of the following hold: the product is certified; the user is eligible; and the product is organic, then the system is obligated to recommend the product to the user.",,,
INDUSTRY045,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended to loyal customers.,"∀x.∀y.loyalCustomer(x)∧organic(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is a loyal customer; and the product is organic, then the system is permitted to recommend the product to the user.",,,
INDUSTRY045,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|loyalCustomer(x)∧organic(y))","For every user and product, if all of the following hold: the user is a loyal customer; and the product is organic, then the system is permitted to recommend the product to the user.",,,
INDUSTRY046,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable products should be recommended to users preferring affordable meals.,"∀x.∀y.prefers(x,y)∧affordable(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is affordable; and the user prefers the product, then the system is obligated to recommend the product to the user.",,,
INDUSTRY046,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable products should be recommended to users preferring affordable meals.,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧affordable(y))","For every user and product, if all of the following hold: the product is affordable; and the user prefers the product, then the system is obligated to recommend the product to the user.",,,
INDUSTRY047,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended when available.,"∀x.∀y.affordable(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is affordable; and the product is available, then the system is permitted to recommend the product to the user.",,,
INDUSTRY047,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended when available.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧available(y))","For every user and product, if all of the following hold: the product is affordable; and the product is available, then the system is permitted to recommend the product to the user.",,,
INDUSTRY048,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unaffordable products should not be recommended to users preferring affordable meals.,"∀x.∀y.prefers(x,y)∧unaffordable(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user prefers the product; and the product is unaffordable, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY048,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unaffordable products should not be recommended to users preferring affordable meals.,"∀x.∀y.F(recommend(System,y,x)|prefers(x,y)∧unaffordable(y))","For every user and product, if all of the following hold: the user prefers the product; and the product is unaffordable, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY049,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable sponsored products should be recommended to eligible users.,"∀x.∀y.eligible(x)∧affordable(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is affordable; the user is eligible; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY049,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable sponsored products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧affordable(y)∧sponsored(y))","For every user and product, if all of the following hold: the product is affordable; the user is eligible; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY050,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended to adults.,"∀x.∀y.adult(x)∧affordable(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is an adult; and the product is affordable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY050,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended to adults.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧affordable(y))","For every user and product, if all of the following hold: the user is an adult; and the product is affordable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY051,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring halal food should receive certified halal product recommendations.,"∀x.∀y.requiresHalal(x)∧certifiedHalal(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified halal; and the user requires halal food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY051,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring halal food should receive certified halal product recommendations.,"∀x.∀y.O(recommend(System,y,x)|requiresHalal(x)∧certifiedHalal(y))","For every user and product, if all of the following hold: the product is certified halal; and the user requires halal food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY052,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended to users requiring halal food.,"∀x.∀y.requiresHalal(x)∧certifiedHalal(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; the product is certified halal; and the user requires halal food, then the system is permitted to recommend the product to the user.",,,
INDUSTRY052,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended to users requiring halal food.,"∀x.∀y.P(recommend(System,y,x)|requiresHalal(x)∧certifiedHalal(y)∧available(y))","For every user and product, if all of the following hold: the product is available; the product is certified halal; and the user requires halal food, then the system is permitted to recommend the product to the user.",,,
INDUSTRY053,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without halal certification should not be recommended to users requiring halal food.,"∀x.∀y.requiresHalal(x)∧¬certifiedHalal(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user requires halal food; and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY053,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without halal certification should not be recommended to users requiring halal food.,"∀x.∀y.F(recommend(System,y,x)|requiresHalal(x)∧¬certifiedHalal(y))","For every user and product, if all of the following hold: the user requires halal food; and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY054,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Halal certified sponsored products should be promoted to eligible halal users.,"∀x.∀y.eligible(x)∧requiresHalal(x)∧certifiedHalal(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified halal; the user is eligible; the user requires halal food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY054,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Halal certified sponsored products should be promoted to eligible halal users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧requiresHalal(x)∧certifiedHalal(y)∧sponsored(y))","For every user and product, if all of the following hold: the product is certified halal; the user is eligible; the user requires halal food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY055,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended when approved.,"∀x.∀y.certifiedHalal(y)∧approved(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is approved; and the product is certified halal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY055,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended when approved.,"∀x.∀y.P(recommend(System,y,x)|certifiedHalal(y)∧approved(y))","For every user and product, if all of the following hold: the product is approved; and the product is certified halal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY056,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring kosher food should receive certified kosher product recommendations.,"∀x.∀y.requiresKosher(x)∧certifiedKosher(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified kosher; and the user requires kosher food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY056,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring kosher food should receive certified kosher product recommendations.,"∀x.∀y.O(recommend(System,y,x)|requiresKosher(x)∧certifiedKosher(y))","For every user and product, if all of the following hold: the product is certified kosher; and the user requires kosher food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY057,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended to users requiring kosher food.,"∀x.∀y.requiresKosher(x)∧certifiedKosher(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; the product is certified kosher; and the user requires kosher food, then the system is permitted to recommend the product to the user.",,,
INDUSTRY057,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended to users requiring kosher food.,"∀x.∀y.P(recommend(System,y,x)|requiresKosher(x)∧certifiedKosher(y)∧available(y))","For every user and product, if all of the following hold: the product is available; the product is certified kosher; and the user requires kosher food, then the system is permitted to recommend the product to the user.",,,
INDUSTRY058,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without kosher certification should not be recommended to users requiring kosher food.,"∀x.∀y.requiresKosher(x)∧¬certifiedKosher(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user requires kosher food; and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY058,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without kosher certification should not be recommended to users requiring kosher food.,"∀x.∀y.F(recommend(System,y,x)|requiresKosher(x)∧¬certifiedKosher(y))","For every user and product, if all of the following hold: the user requires kosher food; and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY059,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Kosher certified sponsored products should be promoted to eligible kosher users.,"∀x.∀y.eligible(x)∧requiresKosher(x)∧certifiedKosher(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified kosher; the user is eligible; the user requires kosher food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY059,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Kosher certified sponsored products should be promoted to eligible kosher users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧requiresKosher(x)∧certifiedKosher(y)∧sponsored(y))","For every user and product, if all of the following hold: the product is certified kosher; the user is eligible; the user requires kosher food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY060,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended when approved.,"∀x.∀y.certifiedKosher(y)∧approved(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is approved; and the product is certified kosher, then the system is permitted to recommend the product to the user.",,,
INDUSTRY060,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended when approved.,"∀x.∀y.P(recommend(System,y,x)|certifiedKosher(y)∧approved(y))","For every user and product, if all of the following hold: the product is approved; and the product is certified kosher, then the system is permitted to recommend the product to the user.",,,
INDUSTRY061,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring gluten free food should receive certified gluten free product recommendations.,"∀x.∀y.requiresGlutenFree(x)∧certifiedGlutenFree(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified gluten-free; and the user requires gluten-free food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY061,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring gluten free food should receive certified gluten free product recommendations.,"∀x.∀y.O(recommend(System,y,x)|requiresGlutenFree(x)∧certifiedGlutenFree(y))","For every user and product, if all of the following hold: the product is certified gluten-free; and the user requires gluten-free food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY062,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Certified gluten free products may be recommended to gluten sensitive users.,"∀x.∀y.glutenSensitive(x)∧certifiedGlutenFree(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified gluten-free; and the user is gluten-sensitive, then the system is permitted to recommend the product to the user.",,,
INDUSTRY062,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Certified gluten free products may be recommended to gluten sensitive users.,"∀x.∀y.P(recommend(System,y,x)|glutenSensitive(x)∧certifiedGlutenFree(y))","For every user and product, if all of the following hold: the product is certified gluten-free; and the user is gluten-sensitive, then the system is permitted to recommend the product to the user.",,,
INDUSTRY063,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without gluten free certification should not be recommended to gluten sensitive users.,"∀x.∀y.glutenSensitive(x)∧¬certifiedGlutenFree(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is gluten-sensitive; and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY063,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without gluten free certification should not be recommended to gluten sensitive users.,"∀x.∀y.F(recommend(System,y,x)|glutenSensitive(x)∧¬certifiedGlutenFree(y))","For every user and product, if all of the following hold: the user is gluten-sensitive; and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY064,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified gluten free sponsored products should be promoted to eligible gluten free users.,"∀x.∀y.eligible(x)∧requiresGlutenFree(x)∧certifiedGlutenFree(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified gluten-free; the user is eligible; the user requires gluten-free food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY064,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified gluten free sponsored products should be promoted to eligible gluten free users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧requiresGlutenFree(x)∧certifiedGlutenFree(y)∧sponsored(y))","For every user and product, if all of the following hold: the product is certified gluten-free; the user is eligible; the user requires gluten-free food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY065,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Certified gluten free products may be recommended when available.,"∀x.∀y.certifiedGlutenFree(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is certified gluten-free, then the system is permitted to recommend the product to the user.",,,
INDUSTRY065,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Certified gluten free products may be recommended when available.,"∀x.∀y.P(recommend(System,y,x)|certifiedGlutenFree(y)∧available(y))","For every user and product, if all of the following hold: the product is available; and the product is certified gluten-free, then the system is permitted to recommend the product to the user.",,,
INDUSTRY066,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring lactose free food should receive certified lactose free product recommendations.,"∀x.∀y.requiresLactoseFree(x)∧certifiedLactoseFree(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified lactose-free; and the user requires lactose-free food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY066,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring lactose free food should receive certified lactose free product recommendations.,"∀x.∀y.O(recommend(System,y,x)|requiresLactoseFree(x)∧certifiedLactoseFree(y))","For every user and product, if all of the following hold: the product is certified lactose-free; and the user requires lactose-free food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY067,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Certified lactose free products may be recommended to lactose intolerant users.,"∀x.∀y.lactoseIntolerant(x)∧certifiedLactoseFree(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified lactose-free; and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",,,
INDUSTRY067,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Certified lactose free products may be recommended to lactose intolerant users.,"∀x.∀y.P(recommend(System,y,x)|lactoseIntolerant(x)∧certifiedLactoseFree(y))","For every user and product, if all of the following hold: the product is certified lactose-free; and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",,,
INDUSTRY068,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without lactose free certification should not be recommended to lactose intolerant users.,"∀x.∀y.lactoseIntolerant(x)∧¬certifiedLactoseFree(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is lactose-intolerant; and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY068,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without lactose free certification should not be recommended to lactose intolerant users.,"∀x.∀y.F(recommend(System,y,x)|lactoseIntolerant(x)∧¬certifiedLactoseFree(y))","For every user and product, if all of the following hold: the user is lactose-intolerant; and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY069,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified lactose free sponsored products should be promoted to eligible lactose free users.,"∀x.∀y.eligible(x)∧requiresLactoseFree(x)∧certifiedLactoseFree(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified lactose-free; the user is eligible; the user requires lactose-free food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY069,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified lactose free sponsored products should be promoted to eligible lactose free users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧requiresLactoseFree(x)∧certifiedLactoseFree(y)∧sponsored(y))","For every user and product, if all of the following hold: the product is certified lactose-free; the user is eligible; the user requires lactose-free food; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY070,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Certified lactose free products may be recommended when available.,"∀x.∀y.certifiedLactoseFree(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is certified lactose-free, then the system is permitted to recommend the product to the user.",,,
