id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
INDUSTRY047,Food Industry,dyadic,permission,Products that are local or sustainable may be recommended.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∨sustainable(y))","For every user and product, if the product is local, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,local,2,1,1,missing_condition,"Partially preserved: permission + local product condition are preserved, but the sustainable product condition from the original/formula is missing in the backtranslation."
INDUSTRY048,Food Industry,implication,permission,Products that are seasonal or new may be recommended.,"∀x.∀y.seasonal(y)∨newProduct(y)->P(recommend(System,y,x))","For every user and product, if the product is seasonal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,seasonal,1,1,,,
INDUSTRY048,Food Industry,dyadic,permission,Products that are seasonal or new may be recommended.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∨newProduct(y))","For every user and product, if the product is seasonal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,seasonal,1,1,1,missing_condition,"Partially preserved: the permission and seasonal product condition are preserved, but the new product alternative from the original/formula is missing in the backtranslation."
INDUSTRY049,Food Industry,implication,permission,Mediterranean or Asian meals may be recommended.,"∀x.∀y.mediterraneanMeal(y)∨asianMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a Mediterranean meal, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,mediterranean,2,1,1,missing_condition,"Partially preserved: permission + Mediterranean meal condition are preserved, but the Asian meal condition from the original/formula is missing in the backtranslation."
INDUSTRY049,Food Industry,dyadic,permission,Mediterranean or Asian meals may be recommended.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∨asianMeal(y))","For every user and product, if the product is a Mediterranean meal, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,mediterranean,2,1,1,missing_condition,"Partially preserved: permission + Mediterranean meal condition are preserved, but the Asian meal condition from the original/formula is missing in the backtranslation."
INDUSTRY050,Food Industry,implication,permission,Affordable or discounted products may be recommended.,"∀x.∀y.affordable(y)∨discounted(y)->P(recommend(System,y,x))","For every user and product, if the product is affordable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable,1,1,,,
INDUSTRY050,Food Industry,dyadic,permission,Affordable or discounted products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∨discounted(y))","For every user and product, if the product is affordable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable,1,1,1,missing_condition,"Partially preserved: the permission and affordable product condition are preserved, but the discounted product alternative from the original/formula is missing in the backtranslation."
INDUSTRY051,Food Industry,implication,permission,Certified products may be recommended to loyal customers.,"∀x.∀y.certified(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is certified and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;loyal,1,1,,,
INDUSTRY051,Food Industry,dyadic,permission,Certified products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|certified(y)∧loyalCustomer(x))","For every user and product, if the product is certified and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;loyal,1,1,,,
INDUSTRY052,Food Industry,implication,permission,Spicy products may be recommended to users interested in Asian cuisine.,"∀x.∀y.spicy(y)∧interestedIn(x,Asian)->P(recommend(System,y,x))","For every user and product, if the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,asian;cuisine;interested;spicy,2,2,,,
INDUSTRY052,Food Industry,dyadic,permission,Spicy products may be recommended to users interested in Asian cuisine.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧interestedIn(x,Asian))","For every user and product, if the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,asian;cuisine;interested;spicy,2,2,,,
INDUSTRY053,Food Industry,implication,permission,Mild products may be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.mild(y)∧interestedIn(x,Mediterranean)->P(recommend(System,y,x))","For every user and product, if the user is interested in Mediterranean cuisine and the product is mild, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,cuisine;interested;mediterranean;mild,2,2,,,
INDUSTRY053,Food Industry,dyadic,permission,Mild products may be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.P(recommend(System,y,x)|mild(y)∧interestedIn(x,Mediterranean))","For every user and product, if the user is interested in Mediterranean cuisine and the product is mild, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,cuisine;interested;mediterranean;mild,2,2,,,
INDUSTRY054,Food Industry,implication,permission,Premium products may be recommended to loyal customers.,"∀x.∀y.premiumProduct(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the user is a loyal customer and the product is premium, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,loyal;premium,1,1,,,
INDUSTRY054,Food Industry,dyadic,permission,Premium products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∧loyalCustomer(x))","For every user and product, if the user is a loyal customer and the product is premium, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,loyal;premium,1,1,,,
INDUSTRY055,Food Industry,implication,permission,Available organic products may be recommended to adult users.,"∀x.∀y.organic(y)∧available(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is available and the product is organic, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;available;organic,3,3,,,
INDUSTRY055,Food Industry,dyadic,permission,Available organic products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|organic(y)∧available(y)∧adult(x))","For every user and product, if the user is an adult and the product is available and the product is organic, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;available;organic,3,3,,,
INDUSTRY056,Food Industry,implication,permission,Seasonal products may be recommended to premium customers.,"∀x.∀y.seasonal(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the user is a premium customer and the product is seasonal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,premium;seasonal,2,2,,,
INDUSTRY056,Food Industry,dyadic,permission,Seasonal products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∧premiumCustomer(x))","For every user and product, if the user is a premium customer and the product is seasonal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,premium;seasonal,2,2,,,
INDUSTRY057,Food Industry,implication,permission,New products may be recommended to premium customers.,"∀x.∀y.newProduct(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is new and the user is a premium customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,new;premium,1,1,,,
INDUSTRY057,Food Industry,dyadic,permission,New products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|newProduct(y)∧premiumCustomer(x))","For every user and product, if the product is new and the user is a premium customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,new;premium,1,1,,,
INDUSTRY058,Food Industry,implication,permission,Sustainable products may be recommended to loyal customers.,"∀x.∀y.sustainable(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the user is a loyal customer and the product is sustainable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,loyal;sustainable,1,1,,,
INDUSTRY058,Food Industry,dyadic,permission,Sustainable products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧loyalCustomer(x))","For every user and product, if the user is a loyal customer and the product is sustainable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,loyal;sustainable,1,1,,,
INDUSTRY059,Food Industry,implication,permission,Local products may be recommended to eligible users.,"∀x.∀y.localProduct(y)∧eligible(x)->P(recommend(System,y,x))","For every user and product, if the user is eligible and the product is local, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,eligible;local,1,1,,,
INDUSTRY059,Food Industry,dyadic,permission,Local products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∧eligible(x))","For every user and product, if the user is eligible and the product is local, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,eligible;local,1,1,,,
INDUSTRY060,Food Industry,implication,permission,Sponsored products may be recommended to adult users.,"∀x.∀y.sponsored(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is sponsored, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;sponsored,2,2,,,
INDUSTRY060,Food Industry,dyadic,permission,Sponsored products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|sponsored(y)∧adult(x))","For every user and product, if the user is an adult and the product is sponsored, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;sponsored,2,2,,,
INDUSTRY061,Food Industry,implication,permission,Discounted products may be recommended to premium customers.,"∀x.∀y.discounted(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is discounted and the user is a premium customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted;premium,2,2,,,
INDUSTRY061,Food Industry,dyadic,permission,Discounted products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|discounted(y)∧premiumCustomer(x))","For every user and product, if the product is discounted and the user is a premium customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted;premium,2,2,,,
INDUSTRY062,Food Industry,implication,permission,Affordable products may be recommended to loyal customers.,"∀x.∀y.affordable(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is affordable and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;loyal,1,1,,,
INDUSTRY062,Food Industry,dyadic,permission,Affordable products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧loyalCustomer(x))","For every user and product, if the product is affordable and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;loyal,1,1,,,
INDUSTRY063,Food Industry,implication,permission,Available halal-certified products may be recommended.,"∀x.∀y.certifiedHalal(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is certified halal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,,,
INDUSTRY063,Food Industry,dyadic,permission,Available halal-certified products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certifiedHalal(y)∧available(y))","For every user and product, if the product is available and the product is certified halal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,2,none,Faithful: available halal-certified product -> permitted recommendation is preserved.
INDUSTRY064,Food Industry,implication,permission,Available kosher-certified products may be recommended.,"∀x.∀y.certifiedKosher(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is certified kosher, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,,,
INDUSTRY064,Food Industry,dyadic,permission,Available kosher-certified products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certifiedKosher(y)∧available(y))","For every user and product, if the product is available and the product is certified kosher, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,,,
INDUSTRY065,Food Industry,implication,permission,Products the user prefers may be recommended.,"∀x.∀y.prefers(x,y)->P(recommend(System,y,x))","For every user and product, if the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,prefers,0,0,,,
INDUSTRY065,Food Industry,dyadic,permission,Products the user prefers may be recommended.,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y))","For every user and product, if the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,prefers,0,0,,,
INDUSTRY066,Food Industry,implication,permission,Products that are safe for the user and available may be recommended.,"∀x.∀y.safeFor(x,y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is safe for the user, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;safe,1,1,,,
INDUSTRY066,Food Industry,dyadic,permission,Products that are safe for the user and available may be recommended.,"∀x.∀y.P(recommend(System,y,x)|safeFor(x,y)∧available(y))","For every user and product, if the product is available and the product is safe for the user, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;safe,1,1,,,
INDUSTRY067,Food Industry,implication,permission,Mediterranean meals may be recommended to premium customers.,"∀x.∀y.mediterraneanMeal(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is a Mediterranean meal and the user is a premium customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,mediterranean;premium,2,2,,,
INDUSTRY067,Food Industry,dyadic,permission,Mediterranean meals may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∧premiumCustomer(x))","For every user and product, if the product is a Mediterranean meal and the user is a premium customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,mediterranean;premium,2,2,,,
INDUSTRY068,Food Industry,implication,permission,Asian meals may be recommended to loyal customers.,"∀x.∀y.asianMeal(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is an Asian meal and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,asian;loyal,1,1,,,
INDUSTRY068,Food Industry,dyadic,permission,Asian meals may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|asianMeal(y)∧loyalCustomer(x))","For every user and product, if the product is an Asian meal and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,asian;loyal,1,1,,,
INDUSTRY069,Food Industry,implication,permission,Spicy products may be recommended to adult users interested in Asian cuisine.,"∀x.∀y.spicy(y)∧adult(x)∧interestedIn(x,Asian)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;asian;cuisine;interested;spicy,3,3,2,none,Faithful: spicy product + adult user interested in Asian cuisine -> permitted recommendation is preserved.
INDUSTRY069,Food Industry,dyadic,permission,Spicy products may be recommended to adult users interested in Asian cuisine.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧adult(x)∧interestedIn(x,Asian))","For every user and product, if the user is an adult and the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;asian;cuisine;interested;spicy,3,3,,,
INDUSTRY070,Food Industry,implication,permission,Products that are certified or organic may be recommended.,"∀x.∀y.certified(y)∨organic(y)->P(recommend(System,y,x))","For every user and product, if the product is certified, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,certified,2,1,1,missing_condition,"Partially preserved: permission + certified product condition are preserved, but the organic product condition from the original/formula is missing in the backtranslation."
INDUSTRY070,Food Industry,dyadic,permission,Products that are certified or organic may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certified(y)∨organic(y))","For every user and product, if the product is certified, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,certified,2,1,1,missing_condition,"Partially preserved: permission + certified product condition are preserved, but the organic product condition from the original/formula is missing in the backtranslation."
INDUSTRY071,Food Industry,implication,permission,Affordable available products may be recommended to eligible users.,"∀x.∀y.affordable(y)∧eligible(x)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is affordable and the product is available and the user is eligible, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;available;eligible,2,2,,,
INDUSTRY071,Food Industry,dyadic,permission,Affordable available products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧eligible(x)∧available(y))","For every user and product, if the product is affordable and the product is available and the user is eligible, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;available;eligible,2,2,,,
INDUSTRY072,Food Industry,implication,permission,Mild products may be recommended to adult users.,"∀x.∀y.mild(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is mild, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;mild,2,2,,,
INDUSTRY072,Food Industry,dyadic,permission,Mild products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|mild(y)∧adult(x))","For every user and product, if the user is an adult and the product is mild, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;mild,2,2,,,
INDUSTRY073,Food Industry,implication,prohibition,Products containing nuts must not be recommended to users allergic to nuts.,"∀x.∀y.contains(y,Nuts)∧allergicTo(x,Nuts)->F(recommend(System,y,x))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;nuts,2,2,,,
INDUSTRY073,Food Industry,dyadic,prohibition,Products containing nuts must not be recommended to users allergic to nuts.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Nuts)∧allergicTo(x,Nuts))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;nuts,2,2,,,
INDUSTRY074,Food Industry,implication,prohibition,Products containing shellfish must not be recommended to users allergic to shellfish.,"∀x.∀y.contains(y,Shellfish)∧allergicTo(x,Shellfish)->F(recommend(System,y,x))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;shellfish,2,2,,,
INDUSTRY074,Food Industry,dyadic,prohibition,Products containing shellfish must not be recommended to users allergic to shellfish.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Shellfish)∧allergicTo(x,Shellfish))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;shellfish,2,2,2,none,Faithful: shellfish-containing product + shellfish-allergic user -> prohibited recommendation is preserved.
INDUSTRY075,Food Industry,implication,prohibition,Products that are not halal-certified must not be recommended to users who require halal.,"∀x.∀y.¬certifiedHalal(y)∧requiresHalal(x)->F(recommend(System,y,x))","For every user and product, if the user requires halal food and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,1,1,,,
INDUSTRY075,Food Industry,dyadic,prohibition,Products that are not halal-certified must not be recommended to users who require halal.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedHalal(y)∧requiresHalal(x))","For every user and product, if the user requires halal food and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,1,1,,,
INDUSTRY076,Food Industry,implication,prohibition,Products that are not kosher-certified must not be recommended to users who require kosher.,"∀x.∀y.¬certifiedKosher(y)∧requiresKosher(x)->F(recommend(System,y,x))","For every user and product, if the user requires kosher food and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher,1,1,,,
INDUSTRY076,Food Industry,dyadic,prohibition,Products that are not kosher-certified must not be recommended to users who require kosher.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedKosher(y)∧requiresKosher(x))","For every user and product, if the user requires kosher food and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher,1,1,,,
INDUSTRY077,Food Industry,implication,prohibition,Products that are not gluten-free certified must not be recommended to users who require gluten-free.,"∀x.∀y.¬certifiedGlutenFree(y)∧requiresGlutenFree(x)->F(recommend(System,y,x))","For every user and product, if the user requires gluten-free food and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;glutenfree,2,2,2,none,Faithful: user requires gluten-free food + product not certified gluten-free -> prohibited recommendation is preserved.
INDUSTRY077,Food Industry,dyadic,prohibition,Products that are not gluten-free certified must not be recommended to users who require gluten-free.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedGlutenFree(y)∧requiresGlutenFree(x))","For every user and product, if the user requires gluten-free food and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;glutenfree,2,2,,,
INDUSTRY078,Food Industry,implication,prohibition,Products that are not gluten-free certified must not be recommended to gluten-sensitive users.,"∀x.∀y.¬certifiedGlutenFree(y)∧glutenSensitive(x)->F(recommend(System,y,x))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;glutenfree;glutensensitive,2,2,,,
INDUSTRY078,Food Industry,dyadic,prohibition,Products that are not gluten-free certified must not be recommended to gluten-sensitive users.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedGlutenFree(y)∧glutenSensitive(x))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;glutenfree;glutensensitive,2,2,,,
INDUSTRY079,Food Industry,implication,prohibition,Products that are not lactose-free certified must not be recommended to users who require lactose-free.,"∀x.∀y.¬certifiedLactoseFree(y)∧requiresLactoseFree(x)->F(recommend(System,y,x))","For every user and product, if the user requires lactose-free food and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;lactosefree,1,1,,,
INDUSTRY079,Food Industry,dyadic,prohibition,Products that are not lactose-free certified must not be recommended to users who require lactose-free.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedLactoseFree(y)∧requiresLactoseFree(x))","For every user and product, if the user requires lactose-free food and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;lactosefree,1,1,,,
INDUSTRY080,Food Industry,implication,prohibition,Products that are not lactose-free certified must not be recommended to lactose-intolerant users.,"∀x.∀y.¬certifiedLactoseFree(y)∧lactoseIntolerant(x)->F(recommend(System,y,x))","For every user and product, if the user is lactose-intolerant and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;lactosefree;lactoseintolerant,1,1,,,
INDUSTRY080,Food Industry,dyadic,prohibition,Products that are not lactose-free certified must not be recommended to lactose-intolerant users.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedLactoseFree(y)∧lactoseIntolerant(x))","For every user and product, if the user is lactose-intolerant and it is not the case that the product is certified lactose-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;lactosefree;lactoseintolerant,1,1,,,
INDUSTRY081,Food Industry,implication,prohibition,Restricted products must not be recommended.,"∀x.∀y.restricted(y)->F(recommend(System,y,x))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,restricted,1,1,,,
INDUSTRY081,Food Industry,dyadic,prohibition,Restricted products must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|restricted(y))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,restricted,1,1,,,
INDUSTRY082,Food Industry,implication,prohibition,Products that are not approved must not be recommended.,"∀x.∀y.¬approved(y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved,1,1,,,
INDUSTRY082,Food Industry,dyadic,prohibition,Products that are not approved must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬approved(y))","For every user and product, if it is not the case that the product is approved, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved,1,1,,,
INDUSTRY083,Food Industry,implication,prohibition,Products that are not available must not be recommended.,"∀x.∀y.¬available(y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,2,none,Faithful: unavailable product -> prohibited recommendation is preserved.
INDUSTRY083,Food Industry,dyadic,prohibition,Products that are not available must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬available(y))","For every user and product, if it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available,1,1,2,none,Faithful: unavailable product -> prohibited recommendation is preserved.
INDUSTRY084,Food Industry,implication,prohibition,Restricted products must not be recommended to child users.,"∀x.∀y.restricted(y)∧child(x)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,child;restricted,2,2,,,
INDUSTRY084,Food Industry,dyadic,prohibition,Restricted products must not be recommended to child users.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∧child(x))","For every user and product, if the user is a child and the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,child;restricted,2,2,,,
INDUSTRY085,Food Industry,implication,prohibition,Spicy products must not be recommended to child users.,"∀x.∀y.spicy(y)∧child(x)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is spicy, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,child;spicy,2,2,,,
INDUSTRY085,Food Industry,dyadic,prohibition,Spicy products must not be recommended to child users.,"∀x.∀y.F(recommend(System,y,x)|spicy(y)∧child(x))","For every user and product, if the user is a child and the product is spicy, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,child;spicy,2,2,,,
INDUSTRY086,Food Industry,implication,prohibition,Products that are not safe for the user must not be recommended.,"∀x.∀y.¬safeFor(x,y)->F(recommend(System,y,x))","For every user and product, if it is not the case that the product is safe for the user, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,safe,0,0,,,
INDUSTRY086,Food Industry,dyadic,prohibition,Products that are not safe for the user must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|¬safeFor(x,y))","For every user and product, if it is not the case that the product is safe for the user, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,safe,0,0,,,
INDUSTRY087,Food Industry,implication,prohibition,Products that the user avoids must not be recommended.,"∀x.∀y.avoids(x,y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,avoids,0,0,,,
