id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
INDUSTRY029,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: New approved products should be promoted to adults.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧newProduct(y)∧approved(y))","For every user and product, if the user is an adult and the product is approved and the product is new, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;new,2,2,,,
INDUSTRY030,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: New products may be recommended when they are available.,"∀x.∀y.newProduct(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is new, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;new,1,1,,,
INDUSTRY030,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: New products may be recommended when they are available.,"∀x.∀y.P(recommend(System,y,x)|newProduct(y)∧available(y))","For every user and product, if the product is available and the product is new, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;new,1,1,,,
INDUSTRY031,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in local food should receive local product recommendations.,"∀x.∀y.interestedIn(x,LocalFood)∧localProduct(y)->O(recommend(System,y,x))","For every user and product, if the user is interested in local food and the product is local, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;local,1,1,,,
INDUSTRY031,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in local food should receive local product recommendations.,"∀x.∀y.O(recommend(System,y,x)|interestedIn(x,LocalFood)∧localProduct(y))","For every user and product, if the user is interested in local food and the product is local, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;local,1,1,,,
INDUSTRY032,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended when available.,"∀x.∀y.localProduct(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is local, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;local,2,2,,,
INDUSTRY032,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended when available.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∧available(y))","For every user and product, if the product is available and the product is local, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;local,2,2,,,
INDUSTRY033,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unavailable local products should not be recommended.,"∀x.∀y.localProduct(y)∧¬available(y)->F(recommend(System,y,x))","For every user and product, if the product is local and it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,local,1,1,,,
INDUSTRY033,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unavailable local products should not be recommended.,"∀x.∀y.F(recommend(System,y,x)|localProduct(y)∧¬available(y))","For every user and product, if the product is local and it is not the case that the product is available, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,local,1,1,,,
INDUSTRY034,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Local sustainable products should be recommended to users interested in local food.,"∀x.∀y.interestedIn(x,LocalFood)∧localProduct(y)∧sustainable(y)->O(recommend(System,y,x))","For every user and product, if the user is interested in local food and the product is local and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;local;sustainable,2,2,,,
INDUSTRY034,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Local sustainable products should be recommended to users interested in local food.,"∀x.∀y.O(recommend(System,y,x)|interestedIn(x,LocalFood)∧localProduct(y)∧sustainable(y))","For every user and product, if the user is interested in local food and the product is local and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;local;sustainable,2,2,,,
INDUSTRY035,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended to loyal customers.,"∀x.∀y.loyalCustomer(x)∧localProduct(y)->P(recommend(System,y,x))","For every user and product, if the product is local and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,local;loyal,1,1,,,
INDUSTRY035,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Local products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|loyalCustomer(x)∧localProduct(y))","For every user and product, if the product is local and the user is a loyal customer, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,local;loyal,1,1,,,
INDUSTRY036,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in sustainable food should receive sustainable product recommendations.,"∀x.∀y.interestedIn(x,SustainableFood)∧sustainable(y)->O(recommend(System,y,x))","For every user and product, if the user is interested in sustainable food and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;sustainable,1,1,,,
INDUSTRY036,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in sustainable food should receive sustainable product recommendations.,"∀x.∀y.O(recommend(System,y,x)|interestedIn(x,SustainableFood)∧sustainable(y))","For every user and product, if the user is interested in sustainable food and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,interested;sustainable,1,1,,,
INDUSTRY037,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended when available.,"∀x.∀y.sustainable(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is sustainable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;sustainable,2,2,,,
INDUSTRY037,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended when available.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧available(y))","For every user and product, if the product is available and the product is sustainable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;sustainable,2,2,,,
INDUSTRY038,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sustainable products should not be recommended when sustainability claims are misleading.,"∀x.∀y.sustainable(y)∧misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if the product has a misleading claim and the product is sustainable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;sustainable,1,1,,,
INDUSTRY038,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sustainable products should not be recommended when sustainability claims are misleading.,"∀x.∀y.F(recommend(System,y,x)|sustainable(y)∧misleadingClaim(y))","For every user and product, if the product has a misleading claim and the product is sustainable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;sustainable,1,1,,,
INDUSTRY039,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified sustainable products should be recommended to eligible users.,"∀x.∀y.eligible(x)∧sustainable(y)∧certified(y)->O(recommend(System,y,x))","For every user and product, if the product is certified and the user is eligible and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;sustainable,2,2,,,
INDUSTRY039,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified sustainable products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧sustainable(y)∧certified(y))","For every user and product, if the product is certified and the user is eligible and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;sustainable,2,2,,,
INDUSTRY040,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended to premium customers.,"∀x.∀y.premiumCustomer(x)∧sustainable(y)->P(recommend(System,y,x))","For every user and product, if the user is a premium customer and the product is sustainable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,premium;sustainable,2,2,,,
INDUSTRY040,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Sustainable products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|premiumCustomer(x)∧sustainable(y))","For every user and product, if the user is a premium customer and the product is sustainable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,premium;sustainable,2,2,,,
INDUSTRY041,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Organic products should be recommended to users preferring organic products.,"∀x.∀y.prefers(x,y)∧organic(y)->O(recommend(System,y,x))","For every user and product, if the product is organic and the user prefers the product, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic,1,1,,,
INDUSTRY041,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Organic products should be recommended to users preferring organic products.,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧organic(y))","For every user and product, if the product is organic and the user prefers the product, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic,1,1,,,
INDUSTRY042,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended when verified.,"∀x.∀y.organic(y)∧verifiedClaim(y)->P(recommend(System,y,x))","For every user and product, if the product is organic and the product has a verified claim, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic;verified,1,1,,,
INDUSTRY042,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended when verified.,"∀x.∀y.P(recommend(System,y,x)|organic(y)∧verifiedClaim(y))","For every user and product, if the product is organic and the product has a verified claim, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic;verified,1,1,,,
INDUSTRY043,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Organic products should not be recommended when organic claims are misleading.,"∀x.∀y.organic(y)∧misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if the product has a misleading claim and the product is organic, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;organic,1,1,,,
INDUSTRY043,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Organic products should not be recommended when organic claims are misleading.,"∀x.∀y.F(recommend(System,y,x)|organic(y)∧misleadingClaim(y))","For every user and product, if the product has a misleading claim and the product is organic, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;organic,1,1,,,
INDUSTRY044,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified organic products should be promoted to eligible users.,"∀x.∀y.eligible(x)∧organic(y)∧certified(y)->O(recommend(System,y,x))","For every user and product, if the product is certified and the user is eligible and the product is organic, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;organic,2,2,,,
INDUSTRY044,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified organic products should be promoted to eligible users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧organic(y)∧certified(y))","For every user and product, if the product is certified and the user is eligible and the product is organic, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;organic,2,2,,,
INDUSTRY045,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended to loyal customers.,"∀x.∀y.loyalCustomer(x)∧organic(y)->P(recommend(System,y,x))","For every user and product, if the user is a loyal customer and the product is organic, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,loyal;organic,1,1,,,
INDUSTRY045,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Organic products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|loyalCustomer(x)∧organic(y))","For every user and product, if the user is a loyal customer and the product is organic, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,loyal;organic,1,1,,,
INDUSTRY046,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable products should be recommended to users preferring affordable meals.,"∀x.∀y.prefers(x,y)∧affordable(y)->O(recommend(System,y,x))","For every user and product, if the product is affordable and the user prefers the product, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable,1,1,,,
INDUSTRY046,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable products should be recommended to users preferring affordable meals.,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧affordable(y))","For every user and product, if the product is affordable and the user prefers the product, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable,1,1,,,
INDUSTRY047,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended when available.,"∀x.∀y.affordable(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is affordable and the product is available, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;available,2,2,,,
INDUSTRY047,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended when available.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧available(y))","For every user and product, if the product is affordable and the product is available, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;available,2,2,,,
INDUSTRY048,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unaffordable products should not be recommended to users preferring affordable meals.,"∀x.∀y.prefers(x,y)∧unaffordable(y)->F(recommend(System,y,x))","For every user and product, if the user prefers the product and the product is unaffordable, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,unaffordable,1,0,1,wrong_condition,"Original: don't recommend UNAFFORDABLE to users preferring AFFORDABLE. Formula binds prefers(x,y) to the unaffordable product, inverting the preference target. Prohibition + unaffordable preserved."
INDUSTRY048,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Unaffordable products should not be recommended to users preferring affordable meals.,"∀x.∀y.F(recommend(System,y,x)|prefers(x,y)∧unaffordable(y))","For every user and product, if the user prefers the product and the product is unaffordable, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,unaffordable,1,0,1,wrong_condition,"Original: don't recommend UNAFFORDABLE to users preferring AFFORDABLE. Formula binds prefers(x,y) to the unaffordable product, inverting the preference target. Prohibition + unaffordable preserved."
INDUSTRY049,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable sponsored products should be recommended to eligible users.,"∀x.∀y.eligible(x)∧affordable(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if the product is affordable and the user is eligible and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;eligible;sponsored,2,2,,,
INDUSTRY049,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Affordable sponsored products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧affordable(y)∧sponsored(y))","For every user and product, if the product is affordable and the user is eligible and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;eligible;sponsored,2,2,,,
INDUSTRY050,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended to adults.,"∀x.∀y.adult(x)∧affordable(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is affordable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable,2,2,,,
INDUSTRY050,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Affordable products may be recommended to adults.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧affordable(y))","For every user and product, if the user is an adult and the product is affordable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable,2,2,,,
INDUSTRY051,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring halal food should receive certified halal product recommendations.,"∀x.∀y.requiresHalal(x)∧certifiedHalal(y)->O(recommend(System,y,x))","For every user and product, if the product is certified halal and the user requires halal food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;halal;requires,2,2,,,
INDUSTRY051,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring halal food should receive certified halal product recommendations.,"∀x.∀y.O(recommend(System,y,x)|requiresHalal(x)∧certifiedHalal(y))","For every user and product, if the product is certified halal and the user requires halal food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;halal;requires,2,2,,,
INDUSTRY052,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended to users requiring halal food.,"∀x.∀y.requiresHalal(x)∧certifiedHalal(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is certified halal and the user requires halal food, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;halal,2,2,,,
INDUSTRY052,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended to users requiring halal food.,"∀x.∀y.P(recommend(System,y,x)|requiresHalal(x)∧certifiedHalal(y)∧available(y))","For every user and product, if the product is available and the product is certified halal and the user requires halal food, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;halal,2,2,,,
INDUSTRY053,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without halal certification should not be recommended to users requiring halal food.,"∀x.∀y.requiresHalal(x)∧¬certifiedHalal(y)->F(recommend(System,y,x))","For every user and product, if the user requires halal food and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,2,2,,,
INDUSTRY053,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without halal certification should not be recommended to users requiring halal food.,"∀x.∀y.F(recommend(System,y,x)|requiresHalal(x)∧¬certifiedHalal(y))","For every user and product, if the user requires halal food and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,halal,2,2,,,
INDUSTRY054,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Halal certified sponsored products should be promoted to eligible halal users.,"∀x.∀y.eligible(x)∧requiresHalal(x)∧certifiedHalal(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if the product is certified halal and the user is eligible and the user requires halal food and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;halal;requires;sponsored,3,3,,,
INDUSTRY054,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Halal certified sponsored products should be promoted to eligible halal users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧requiresHalal(x)∧certifiedHalal(y)∧sponsored(y))","For every user and product, if the product is certified halal and the user is eligible and the user requires halal food and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;halal;requires;sponsored,3,3,,,
INDUSTRY055,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended when approved.,"∀x.∀y.certifiedHalal(y)∧approved(y)->P(recommend(System,y,x))","For every user and product, if the product is approved and the product is certified halal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;certified;halal,3,3,,,
INDUSTRY055,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Halal certified products may be recommended when approved.,"∀x.∀y.P(recommend(System,y,x)|certifiedHalal(y)∧approved(y))","For every user and product, if the product is approved and the product is certified halal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;certified;halal,3,3,,,
INDUSTRY056,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring kosher food should receive certified kosher product recommendations.,"∀x.∀y.requiresKosher(x)∧certifiedKosher(y)->O(recommend(System,y,x))","For every user and product, if the product is certified kosher and the user requires kosher food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;kosher;requires,2,2,,,
INDUSTRY056,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring kosher food should receive certified kosher product recommendations.,"∀x.∀y.O(recommend(System,y,x)|requiresKosher(x)∧certifiedKosher(y))","For every user and product, if the product is certified kosher and the user requires kosher food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;kosher;requires,2,2,,,
INDUSTRY057,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended to users requiring kosher food.,"∀x.∀y.requiresKosher(x)∧certifiedKosher(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is certified kosher and the user requires kosher food, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;kosher,2,2,,,
INDUSTRY057,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended to users requiring kosher food.,"∀x.∀y.P(recommend(System,y,x)|requiresKosher(x)∧certifiedKosher(y)∧available(y))","For every user and product, if the product is available and the product is certified kosher and the user requires kosher food, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;kosher,2,2,,,
INDUSTRY058,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without kosher certification should not be recommended to users requiring kosher food.,"∀x.∀y.requiresKosher(x)∧¬certifiedKosher(y)->F(recommend(System,y,x))","For every user and product, if the user requires kosher food and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher,2,2,,,
INDUSTRY058,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without kosher certification should not be recommended to users requiring kosher food.,"∀x.∀y.F(recommend(System,y,x)|requiresKosher(x)∧¬certifiedKosher(y))","For every user and product, if the user requires kosher food and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,kosher,2,2,,,
INDUSTRY059,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Kosher certified sponsored products should be promoted to eligible kosher users.,"∀x.∀y.eligible(x)∧requiresKosher(x)∧certifiedKosher(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if the product is certified kosher and the user is eligible and the user requires kosher food and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;kosher;requires;sponsored,3,3,,,
INDUSTRY059,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Kosher certified sponsored products should be promoted to eligible kosher users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧requiresKosher(x)∧certifiedKosher(y)∧sponsored(y))","For every user and product, if the product is certified kosher and the user is eligible and the user requires kosher food and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;kosher;requires;sponsored,3,3,,,
INDUSTRY060,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended when approved.,"∀x.∀y.certifiedKosher(y)∧approved(y)->P(recommend(System,y,x))","For every user and product, if the product is approved and the product is certified kosher, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;certified;kosher,3,3,,,
INDUSTRY060,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Kosher certified products may be recommended when approved.,"∀x.∀y.P(recommend(System,y,x)|certifiedKosher(y)∧approved(y))","For every user and product, if the product is approved and the product is certified kosher, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;certified;kosher,3,3,,,
INDUSTRY061,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring gluten free food should receive certified gluten free product recommendations.,"∀x.∀y.requiresGlutenFree(x)∧certifiedGlutenFree(y)->O(recommend(System,y,x))","For every user and product, if the product is certified gluten-free and the user requires gluten-free food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;requires,2,2,2,none,QC sample: confirmed semantically equivalent.
INDUSTRY061,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users requiring gluten free food should receive certified gluten free product recommendations.,"∀x.∀y.O(recommend(System,y,x)|requiresGlutenFree(x)∧certifiedGlutenFree(y))","For every user and product, if the product is certified gluten-free and the user requires gluten-free food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;requires,2,2,2,none,QC sample: confirmed semantically equivalent.
INDUSTRY062,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Certified gluten free products may be recommended to gluten sensitive users.,"∀x.∀y.glutenSensitive(x)∧certifiedGlutenFree(y)->P(recommend(System,y,x))","For every user and product, if the product is certified gluten-free and the user is gluten-sensitive, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified,2,2,,,
INDUSTRY062,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Certified gluten free products may be recommended to gluten sensitive users.,"∀x.∀y.P(recommend(System,y,x)|glutenSensitive(x)∧certifiedGlutenFree(y))","For every user and product, if the product is certified gluten-free and the user is gluten-sensitive, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified,2,2,,,
INDUSTRY063,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without gluten free certification should not be recommended to gluten sensitive users.,"∀x.∀y.glutenSensitive(x)∧¬certifiedGlutenFree(y)->F(recommend(System,y,x))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,2,2,,,
INDUSTRY063,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Products without gluten free certification should not be recommended to gluten sensitive users.,"∀x.∀y.F(recommend(System,y,x)|glutenSensitive(x)∧¬certifiedGlutenFree(y))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,2,2,,,
INDUSTRY064,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified gluten free sponsored products should be promoted to eligible gluten free users.,"∀x.∀y.eligible(x)∧requiresGlutenFree(x)∧certifiedGlutenFree(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if the product is certified gluten-free and the user is eligible and the user requires gluten-free food and the product is sponsored, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;eligible;requires;sponsored,3,3,,,
