id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
INDUSTRY023,Food Industry,dyadic,obligation,Available sponsored products should be recommended to premium customers.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧available(y)∧premiumCustomer(x))","For every user and product, if the product is available and the user is a premium customer and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY024,Food Industry,implication,obligation,Sustainable local products should be recommended.,"∀x.∀y.localProduct(y)∧sustainable(y)->O(recommend(System,y,x))","For every user and product, if the product is local and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY024,Food Industry,dyadic,obligation,Sustainable local products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|localProduct(y)∧sustainable(y))","For every user and product, if the product is local and the product is sustainable, then the system is obligated to recommend the product to the user.",,,
INDUSTRY025,Food Industry,implication,obligation,Available new products should be recommended to eligible users.,"∀x.∀y.newProduct(y)∧available(y)∧eligible(x)->O(recommend(System,y,x))","For every user and product, if the product is available and the user is eligible and the product is new, then the system is obligated to recommend the product to the user.",,,
INDUSTRY025,Food Industry,dyadic,obligation,Available new products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|newProduct(y)∧available(y)∧eligible(x))","For every user and product, if the product is available and the user is eligible and the product is new, then the system is obligated to recommend the product to the user.",,,
INDUSTRY026,Food Industry,implication,obligation,Organic products should be recommended to users interested in sustainable food.,"∀x.∀y.organic(y)∧interestedIn(x,SustainableFood)->O(recommend(System,y,x))","For every user and product, if the user is interested in sustainable food and the product is organic, then the system is obligated to recommend the product to the user.",,,
INDUSTRY026,Food Industry,dyadic,obligation,Organic products should be recommended to users interested in sustainable food.,"∀x.∀y.O(recommend(System,y,x)|organic(y)∧interestedIn(x,SustainableFood))","For every user and product, if the user is interested in sustainable food and the product is organic, then the system is obligated to recommend the product to the user.",,,
INDUSTRY027,Food Industry,implication,obligation,Sponsored products should be recommended to loyal customers.,"∀x.∀y.sponsored(y)∧loyalCustomer(x)->O(recommend(System,y,x))","For every user and product, if the user is a loyal customer and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY027,Food Industry,dyadic,obligation,Sponsored products should be recommended to loyal customers.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧loyalCustomer(x))","For every user and product, if the user is a loyal customer and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY028,Food Industry,implication,obligation,Affordable discounted products should be recommended.,"∀x.∀y.affordable(y)∧discounted(y)->O(recommend(System,y,x))","For every user and product, if the product is affordable and the product is discounted, then the system is obligated to recommend the product to the user.",,,
INDUSTRY028,Food Industry,dyadic,obligation,Affordable discounted products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|affordable(y)∧discounted(y))","For every user and product, if the product is affordable and the product is discounted, then the system is obligated to recommend the product to the user.",,,
INDUSTRY029,Food Industry,implication,obligation,Products the user prefers should be recommended when available.,"∀x.∀y.prefers(x,y)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is available and the user prefers the product, then the system is obligated to recommend the product to the user.",,,
INDUSTRY029,Food Industry,dyadic,obligation,Products the user prefers should be recommended when available.,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧available(y))","For every user and product, if the product is available and the user prefers the product, then the system is obligated to recommend the product to the user.",,,
INDUSTRY030,Food Industry,implication,obligation,Certified approved products that are available should be recommended.,"∀x.∀y.certified(y)∧approved(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is approved and the product is available and the product is certified, then the system is obligated to recommend the product to the user.",,,
INDUSTRY030,Food Industry,dyadic,obligation,Certified approved products that are available should be recommended.,"∀x.∀y.O(recommend(System,y,x)|certified(y)∧approved(y)∧available(y))","For every user and product, if the product is approved and the product is available and the product is certified, then the system is obligated to recommend the product to the user.",,,
INDUSTRY031,Food Industry,implication,obligation,Seasonal local products should be recommended.,"∀x.∀y.seasonal(y)∧localProduct(y)->O(recommend(System,y,x))","For every user and product, if the product is local and the product is seasonal, then the system is obligated to recommend the product to the user.",,,
INDUSTRY031,Food Industry,dyadic,obligation,Seasonal local products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|seasonal(y)∧localProduct(y))","For every user and product, if the product is local and the product is seasonal, then the system is obligated to recommend the product to the user.",,,
INDUSTRY032,Food Industry,implication,obligation,Available sponsored discounted products should be recommended.,"∀x.∀y.sponsored(y)∧discounted(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is available and the product is discounted and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY032,Food Industry,dyadic,obligation,Available sponsored discounted products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧discounted(y)∧available(y))","For every user and product, if the product is available and the product is discounted and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY033,Food Industry,implication,obligation,Available premium products should be recommended to loyal customers.,"∀x.∀y.premiumProduct(y)∧loyalCustomer(x)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is available and the user is a loyal customer and the product is premium, then the system is obligated to recommend the product to the user.",,,
INDUSTRY033,Food Industry,dyadic,obligation,Available premium products should be recommended to loyal customers.,"∀x.∀y.O(recommend(System,y,x)|premiumProduct(y)∧loyalCustomer(x)∧available(y))","For every user and product, if the product is available and the user is a loyal customer and the product is premium, then the system is obligated to recommend the product to the user.",,,
INDUSTRY034,Food Industry,implication,obligation,Sponsored new products should be recommended.,"∀x.∀y.newProduct(y)∧sponsored(y)->O(recommend(System,y,x))","For every user and product, if the product is new and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY034,Food Industry,dyadic,obligation,Sponsored new products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|newProduct(y)∧sponsored(y))","For every user and product, if the product is new and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY035,Food Industry,implication,permission,Premium products may be recommended to adult users.,"∀x.∀y.premiumProduct(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY035,Food Industry,dyadic,permission,Premium products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∧adult(x))","For every user and product, if the user is an adult and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY036,Food Industry,implication,permission,Spicy products may be recommended to adult users.,"∀x.∀y.spicy(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is spicy, then the system is permitted to recommend the product to the user.",,,
INDUSTRY036,Food Industry,dyadic,permission,Spicy products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧adult(x))","For every user and product, if the user is an adult and the product is spicy, then the system is permitted to recommend the product to the user.",,,
INDUSTRY037,Food Industry,implication,permission,New products may be recommended to loyal customers.,"∀x.∀y.newProduct(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the user is a loyal customer and the product is new, then the system is permitted to recommend the product to the user.",,,
INDUSTRY037,Food Industry,dyadic,permission,New products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|newProduct(y)∧loyalCustomer(x))","For every user and product, if the user is a loyal customer and the product is new, then the system is permitted to recommend the product to the user.",,,
INDUSTRY038,Food Industry,implication,permission,Available seasonal products may be recommended.,"∀x.∀y.seasonal(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY038,Food Industry,dyadic,permission,Available seasonal products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∧available(y))","For every user and product, if the product is available and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY039,Food Industry,implication,permission,Discounted products may be recommended to eligible users.,"∀x.∀y.discounted(y)∧eligible(x)->P(recommend(System,y,x))","For every user and product, if the product is discounted and the user is eligible, then the system is permitted to recommend the product to the user.",,,
INDUSTRY039,Food Industry,dyadic,permission,Discounted products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|discounted(y)∧eligible(x))","For every user and product, if the product is discounted and the user is eligible, then the system is permitted to recommend the product to the user.",,,
INDUSTRY040,Food Industry,implication,permission,Available local products may be recommended.,"∀x.∀y.localProduct(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY040,Food Industry,dyadic,permission,Available local products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∧available(y))","For every user and product, if the product is available and the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY041,Food Industry,implication,permission,Sustainable products may be recommended to eligible users.,"∀x.∀y.sustainable(y)∧eligible(x)->P(recommend(System,y,x))","For every user and product, if the user is eligible and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY041,Food Industry,dyadic,permission,Sustainable products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧eligible(x))","For every user and product, if the user is eligible and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY042,Food Industry,implication,permission,Organic products may be recommended to premium customers.,"∀x.∀y.organic(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is organic and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY042,Food Industry,dyadic,permission,Organic products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|organic(y)∧premiumCustomer(x))","For every user and product, if the product is organic and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY043,Food Industry,implication,permission,Available Mediterranean meals may be recommended.,"∀x.∀y.mediterraneanMeal(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is a Mediterranean meal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY043,Food Industry,dyadic,permission,Available Mediterranean meals may be recommended.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∧available(y))","For every user and product, if the product is available and the product is a Mediterranean meal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY044,Food Industry,implication,permission,Available Asian meals may be recommended.,"∀x.∀y.asianMeal(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is an Asian meal and the product is available, then the system is permitted to recommend the product to the user.",,,
INDUSTRY044,Food Industry,dyadic,permission,Available Asian meals may be recommended.,"∀x.∀y.P(recommend(System,y,x)|asianMeal(y)∧available(y))","For every user and product, if the product is an Asian meal and the product is available, then the system is permitted to recommend the product to the user.",,,
INDUSTRY045,Food Industry,implication,permission,Products that are sponsored or discounted may be recommended.,"∀x.∀y.sponsored(y)∨discounted(y)->P(recommend(System,y,x))","For every user and product, if the product is sponsored, then the system is permitted to recommend the product to the user.",,,
INDUSTRY045,Food Industry,dyadic,permission,Products that are sponsored or discounted may be recommended.,"∀x.∀y.P(recommend(System,y,x)|sponsored(y)∨discounted(y))","For every user and product, if the product is sponsored, then the system is permitted to recommend the product to the user.",,,
INDUSTRY046,Food Industry,implication,permission,Products that are premium or certified may be recommended.,"∀x.∀y.premiumProduct(y)∨certified(y)->P(recommend(System,y,x))","For every user and product, if the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY046,Food Industry,dyadic,permission,Products that are premium or certified may be recommended.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∨certified(y))","For every user and product, if the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY047,Food Industry,implication,permission,Products that are local or sustainable may be recommended.,"∀x.∀y.localProduct(y)∨sustainable(y)->P(recommend(System,y,x))","For every user and product, if the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY047,Food Industry,dyadic,permission,Products that are local or sustainable may be recommended.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∨sustainable(y))","For every user and product, if the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY048,Food Industry,implication,permission,Products that are seasonal or new may be recommended.,"∀x.∀y.seasonal(y)∨newProduct(y)->P(recommend(System,y,x))","For every user and product, if the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY048,Food Industry,dyadic,permission,Products that are seasonal or new may be recommended.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∨newProduct(y))","For every user and product, if the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY049,Food Industry,implication,permission,Mediterranean or Asian meals may be recommended.,"∀x.∀y.mediterraneanMeal(y)∨asianMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a Mediterranean meal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY049,Food Industry,dyadic,permission,Mediterranean or Asian meals may be recommended.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∨asianMeal(y))","For every user and product, if the product is a Mediterranean meal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY050,Food Industry,implication,permission,Affordable or discounted products may be recommended.,"∀x.∀y.affordable(y)∨discounted(y)->P(recommend(System,y,x))","For every user and product, if the product is affordable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY050,Food Industry,dyadic,permission,Affordable or discounted products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∨discounted(y))","For every user and product, if the product is affordable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY051,Food Industry,implication,permission,Certified products may be recommended to loyal customers.,"∀x.∀y.certified(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is certified and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY051,Food Industry,dyadic,permission,Certified products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|certified(y)∧loyalCustomer(x))","For every user and product, if the product is certified and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY052,Food Industry,implication,permission,Spicy products may be recommended to users interested in Asian cuisine.,"∀x.∀y.spicy(y)∧interestedIn(x,Asian)->P(recommend(System,y,x))","For every user and product, if the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",,,
INDUSTRY052,Food Industry,dyadic,permission,Spicy products may be recommended to users interested in Asian cuisine.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧interestedIn(x,Asian))","For every user and product, if the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",,,
INDUSTRY053,Food Industry,implication,permission,Mild products may be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.mild(y)∧interestedIn(x,Mediterranean)->P(recommend(System,y,x))","For every user and product, if the user is interested in Mediterranean cuisine and the product is mild, then the system is permitted to recommend the product to the user.",,,
INDUSTRY053,Food Industry,dyadic,permission,Mild products may be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.P(recommend(System,y,x)|mild(y)∧interestedIn(x,Mediterranean))","For every user and product, if the user is interested in Mediterranean cuisine and the product is mild, then the system is permitted to recommend the product to the user.",,,
INDUSTRY054,Food Industry,implication,permission,Premium products may be recommended to loyal customers.,"∀x.∀y.premiumProduct(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the user is a loyal customer and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY054,Food Industry,dyadic,permission,Premium products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∧loyalCustomer(x))","For every user and product, if the user is a loyal customer and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY055,Food Industry,implication,permission,Available organic products may be recommended to adult users.,"∀x.∀y.organic(y)∧available(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is available and the product is organic, then the system is permitted to recommend the product to the user.",,,
INDUSTRY055,Food Industry,dyadic,permission,Available organic products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|organic(y)∧available(y)∧adult(x))","For every user and product, if the user is an adult and the product is available and the product is organic, then the system is permitted to recommend the product to the user.",,,
INDUSTRY056,Food Industry,implication,permission,Seasonal products may be recommended to premium customers.,"∀x.∀y.seasonal(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the user is a premium customer and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY056,Food Industry,dyadic,permission,Seasonal products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∧premiumCustomer(x))","For every user and product, if the user is a premium customer and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY057,Food Industry,implication,permission,New products may be recommended to premium customers.,"∀x.∀y.newProduct(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is new and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY057,Food Industry,dyadic,permission,New products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|newProduct(y)∧premiumCustomer(x))","For every user and product, if the product is new and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY058,Food Industry,implication,permission,Sustainable products may be recommended to loyal customers.,"∀x.∀y.sustainable(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the user is a loyal customer and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY058,Food Industry,dyadic,permission,Sustainable products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧loyalCustomer(x))","For every user and product, if the user is a loyal customer and the product is sustainable, then the system is permitted to recommend the product to the user.",,,
INDUSTRY059,Food Industry,implication,permission,Local products may be recommended to eligible users.,"∀x.∀y.localProduct(y)∧eligible(x)->P(recommend(System,y,x))","For every user and product, if the user is eligible and the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY059,Food Industry,dyadic,permission,Local products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∧eligible(x))","For every user and product, if the user is eligible and the product is local, then the system is permitted to recommend the product to the user.",,,
INDUSTRY060,Food Industry,implication,permission,Sponsored products may be recommended to adult users.,"∀x.∀y.sponsored(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is sponsored, then the system is permitted to recommend the product to the user.",,,
INDUSTRY060,Food Industry,dyadic,permission,Sponsored products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|sponsored(y)∧adult(x))","For every user and product, if the user is an adult and the product is sponsored, then the system is permitted to recommend the product to the user.",,,
INDUSTRY061,Food Industry,implication,permission,Discounted products may be recommended to premium customers.,"∀x.∀y.discounted(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is discounted and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY061,Food Industry,dyadic,permission,Discounted products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|discounted(y)∧premiumCustomer(x))","For every user and product, if the product is discounted and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY062,Food Industry,implication,permission,Affordable products may be recommended to loyal customers.,"∀x.∀y.affordable(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is affordable and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY062,Food Industry,dyadic,permission,Affordable products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧loyalCustomer(x))","For every user and product, if the product is affordable and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY063,Food Industry,implication,permission,Available halal-certified products may be recommended.,"∀x.∀y.certifiedHalal(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is certified halal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY063,Food Industry,dyadic,permission,Available halal-certified products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certifiedHalal(y)∧available(y))","For every user and product, if the product is available and the product is certified halal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY064,Food Industry,implication,permission,Available kosher-certified products may be recommended.,"∀x.∀y.certifiedKosher(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is certified kosher, then the system is permitted to recommend the product to the user.",,,
INDUSTRY064,Food Industry,dyadic,permission,Available kosher-certified products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certifiedKosher(y)∧available(y))","For every user and product, if the product is available and the product is certified kosher, then the system is permitted to recommend the product to the user.",,,
INDUSTRY065,Food Industry,implication,permission,Products the user prefers may be recommended.,"∀x.∀y.prefers(x,y)->P(recommend(System,y,x))","For every user and product, if the user prefers the product, then the system is permitted to recommend the product to the user.",,,
INDUSTRY065,Food Industry,dyadic,permission,Products the user prefers may be recommended.,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y))","For every user and product, if the user prefers the product, then the system is permitted to recommend the product to the user.",,,
INDUSTRY066,Food Industry,implication,permission,Products that are safe for the user and available may be recommended.,"∀x.∀y.safeFor(x,y)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is available and the product is safe for the user, then the system is permitted to recommend the product to the user.",,,
INDUSTRY066,Food Industry,dyadic,permission,Products that are safe for the user and available may be recommended.,"∀x.∀y.P(recommend(System,y,x)|safeFor(x,y)∧available(y))","For every user and product, if the product is available and the product is safe for the user, then the system is permitted to recommend the product to the user.",,,
INDUSTRY067,Food Industry,implication,permission,Mediterranean meals may be recommended to premium customers.,"∀x.∀y.mediterraneanMeal(y)∧premiumCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is a Mediterranean meal and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY067,Food Industry,dyadic,permission,Mediterranean meals may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∧premiumCustomer(x))","For every user and product, if the product is a Mediterranean meal and the user is a premium customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY068,Food Industry,implication,permission,Asian meals may be recommended to loyal customers.,"∀x.∀y.asianMeal(y)∧loyalCustomer(x)->P(recommend(System,y,x))","For every user and product, if the product is an Asian meal and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY068,Food Industry,dyadic,permission,Asian meals may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|asianMeal(y)∧loyalCustomer(x))","For every user and product, if the product is an Asian meal and the user is a loyal customer, then the system is permitted to recommend the product to the user.",,,
INDUSTRY069,Food Industry,implication,permission,Spicy products may be recommended to adult users interested in Asian cuisine.,"∀x.∀y.spicy(y)∧adult(x)∧interestedIn(x,Asian)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",,,
INDUSTRY069,Food Industry,dyadic,permission,Spicy products may be recommended to adult users interested in Asian cuisine.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧adult(x)∧interestedIn(x,Asian))","For every user and product, if the user is an adult and the user is interested in Asian cuisine and the product is spicy, then the system is permitted to recommend the product to the user.",,,
INDUSTRY070,Food Industry,implication,permission,Products that are certified or organic may be recommended.,"∀x.∀y.certified(y)∨organic(y)->P(recommend(System,y,x))","For every user and product, if the product is certified, then the system is permitted to recommend the product to the user.",,,
INDUSTRY070,Food Industry,dyadic,permission,Products that are certified or organic may be recommended.,"∀x.∀y.P(recommend(System,y,x)|certified(y)∨organic(y))","For every user and product, if the product is certified, then the system is permitted to recommend the product to the user.",,,
INDUSTRY071,Food Industry,implication,permission,Affordable available products may be recommended to eligible users.,"∀x.∀y.affordable(y)∧eligible(x)∧available(y)->P(recommend(System,y,x))","For every user and product, if the product is affordable and the product is available and the user is eligible, then the system is permitted to recommend the product to the user.",,,
INDUSTRY071,Food Industry,dyadic,permission,Affordable available products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|affordable(y)∧eligible(x)∧available(y))","For every user and product, if the product is affordable and the product is available and the user is eligible, then the system is permitted to recommend the product to the user.",,,
INDUSTRY072,Food Industry,implication,permission,Mild products may be recommended to adult users.,"∀x.∀y.mild(y)∧adult(x)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is mild, then the system is permitted to recommend the product to the user.",,,
INDUSTRY072,Food Industry,dyadic,permission,Mild products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|mild(y)∧adult(x))","For every user and product, if the user is an adult and the product is mild, then the system is permitted to recommend the product to the user.",,,
INDUSTRY073,Food Industry,implication,prohibition,Products containing nuts must not be recommended to users allergic to nuts.,"∀x.∀y.contains(y,Nuts)∧allergicTo(x,Nuts)->F(recommend(System,y,x))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY073,Food Industry,dyadic,prohibition,Products containing nuts must not be recommended to users allergic to nuts.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Nuts)∧allergicTo(x,Nuts))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY074,Food Industry,implication,prohibition,Products containing shellfish must not be recommended to users allergic to shellfish.,"∀x.∀y.contains(y,Shellfish)∧allergicTo(x,Shellfish)->F(recommend(System,y,x))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY074,Food Industry,dyadic,prohibition,Products containing shellfish must not be recommended to users allergic to shellfish.,"∀x.∀y.F(recommend(System,y,x)|contains(y,Shellfish)∧allergicTo(x,Shellfish))","For every user and product, if the user is allergic to shellfish and the product contains shellfish, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY075,Food Industry,implication,prohibition,Products that are not halal-certified must not be recommended to users who require halal.,"∀x.∀y.¬certifiedHalal(y)∧requiresHalal(x)->F(recommend(System,y,x))","For every user and product, if the user requires halal food and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY075,Food Industry,dyadic,prohibition,Products that are not halal-certified must not be recommended to users who require halal.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedHalal(y)∧requiresHalal(x))","For every user and product, if the user requires halal food and it is not the case that the product is certified halal, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY076,Food Industry,implication,prohibition,Products that are not kosher-certified must not be recommended to users who require kosher.,"∀x.∀y.¬certifiedKosher(y)∧requiresKosher(x)->F(recommend(System,y,x))","For every user and product, if the user requires kosher food and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY076,Food Industry,dyadic,prohibition,Products that are not kosher-certified must not be recommended to users who require kosher.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedKosher(y)∧requiresKosher(x))","For every user and product, if the user requires kosher food and it is not the case that the product is certified kosher, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY077,Food Industry,implication,prohibition,Products that are not gluten-free certified must not be recommended to users who require gluten-free.,"∀x.∀y.¬certifiedGlutenFree(y)∧requiresGlutenFree(x)->F(recommend(System,y,x))","For every user and product, if the user requires gluten-free food and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY077,Food Industry,dyadic,prohibition,Products that are not gluten-free certified must not be recommended to users who require gluten-free.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedGlutenFree(y)∧requiresGlutenFree(x))","For every user and product, if the user requires gluten-free food and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY078,Food Industry,implication,prohibition,Products that are not gluten-free certified must not be recommended to gluten-sensitive users.,"∀x.∀y.¬certifiedGlutenFree(y)∧glutenSensitive(x)->F(recommend(System,y,x))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY078,Food Industry,dyadic,prohibition,Products that are not gluten-free certified must not be recommended to gluten-sensitive users.,"∀x.∀y.F(recommend(System,y,x)|¬certifiedGlutenFree(y)∧glutenSensitive(x))","For every user and product, if the user is gluten-sensitive and it is not the case that the product is certified gluten-free, then the system is prohibited from recommending the product to the user.",,,
