source,id,stakeholder,norm_type,formula_type,nl_norm,formula,parser_valid,expected_pattern,auto_semantic_score,auto_error_type,ast_node_count,ast_depth,ast_predicate_count
claude,MINISTRY083,Food Ministry,obligation,implication,Diabetic users must be recommended affordable meals that are safe for diabetic users.,"∀x.∀y.diabetic(x)∧safeForDiabeticUsers(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY083,Food Ministry,obligation,dyadic,Diabetic users must be recommended affordable meals that are safe for diabetic users.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧safeForDiabeticUsers(y)∧affordableMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY084,Food Ministry,obligation,implication,Pregnant users must be recommended healthy meals that are safe for pregnant users.,"∀x.∀y.pregnant(x)∧safeForPregnantUsers(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY084,Food Ministry,obligation,dyadic,Pregnant users must be recommended healthy meals that are safe for pregnant users.,"∀x.∀y.O(recommend(System,y,x)|pregnant(x)∧safeForPregnantUsers(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY085,Food Ministry,obligation,implication,Pregnant users must be recommended affordable meals that are safe for pregnant users.,"∀x.∀y.pregnant(x)∧safeForPregnantUsers(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY085,Food Ministry,obligation,dyadic,Pregnant users must be recommended affordable meals that are safe for pregnant users.,"∀x.∀y.O(recommend(System,y,x)|pregnant(x)∧safeForPregnantUsers(y)∧affordableMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY086,Food Ministry,obligation,implication,Hypertensive users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.hypertensive(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY086,Food Ministry,obligation,dyadic,Hypertensive users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧compliesWithGuideline(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY087,Food Ministry,obligation,implication,Hypertensive users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.hypertensive(x)∧compliesWithGuideline(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY087,Food Ministry,obligation,dyadic,Hypertensive users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧compliesWithGuideline(y)∧affordableMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY088,Food Ministry,obligation,implication,Children must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.child(x)∧healthyMeal(y)∧compliesWithGuideline(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY088,Food Ministry,obligation,dyadic,Children must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧healthyMeal(y)∧compliesWithGuideline(y))",True,True,2,none,9,6,4
claude,MINISTRY089,Food Ministry,obligation,implication,Children must be recommended healthy meals that are affordable.,"∀x.∀y.child(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY089,Food Ministry,obligation,dyadic,Children must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧healthyMeal(y)∧affordableMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY090,Food Ministry,obligation,implication,Adults must be recommended healthy meals that are affordable.,"∀x.∀y.adult(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY090,Food Ministry,obligation,dyadic,Adults must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧healthyMeal(y)∧affordableMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY091,Food Ministry,obligation,implication,Vulnerable users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.vulnerableUser(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY091,Food Ministry,obligation,dyadic,Vulnerable users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧compliesWithGuideline(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY092,Food Ministry,obligation,implication,Elderly users must be recommended approved healthy meals.,"∀x.∀y.elderly(x)∧approvedByMinistry(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY092,Food Ministry,obligation,dyadic,Elderly users must be recommended approved healthy meals.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧approvedByMinistry(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY093,Food Ministry,obligation,implication,Diabetic users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.diabetic(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY093,Food Ministry,obligation,dyadic,Diabetic users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧compliesWithGuideline(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY094,Food Ministry,obligation,implication,Hypertensive users must be recommended healthy meals that are affordable.,"∀x.∀y.hypertensive(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY094,Food Ministry,obligation,dyadic,Hypertensive users must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧healthyMeal(y)∧affordableMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY095,Food Ministry,obligation,implication,Pregnant users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.pregnant(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY095,Food Ministry,obligation,dyadic,Pregnant users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|pregnant(x)∧compliesWithGuideline(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY096,Food Ministry,obligation,implication,Vulnerable users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.vulnerableUser(x)∧affordableMeal(y)∧compliesWithGuideline(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY096,Food Ministry,obligation,dyadic,Vulnerable users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧affordableMeal(y)∧compliesWithGuideline(y))",True,True,2,none,9,6,4
claude,MINISTRY097,Food Ministry,obligation,implication,Elderly users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.elderly(x)∧compliesWithGuideline(y)∧affordableMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY097,Food Ministry,obligation,dyadic,Elderly users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧compliesWithGuideline(y)∧affordableMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY098,Food Ministry,obligation,implication,Adults must be recommended approved healthy meals.,"∀x.∀y.adult(x)∧approvedByMinistry(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY098,Food Ministry,obligation,dyadic,Adults must be recommended approved healthy meals.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧approvedByMinistry(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY099,Food Ministry,obligation,implication,Adults must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.adult(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY099,Food Ministry,obligation,dyadic,Adults must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧compliesWithGuideline(y)∧healthyMeal(y))",True,True,2,none,9,6,4
claude,MINISTRY100,Food Ministry,obligation,implication,Vulnerable users must be recommended healthy meals that have a nutrition label.,"∀x.∀y.vulnerableUser(x)∧healthyMeal(y)∧hasNutritionLabel(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,MINISTRY100,Food Ministry,obligation,dyadic,Vulnerable users must be recommended healthy meals that have a nutrition label.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧healthyMeal(y)∧hasNutritionLabel(y))",True,True,2,none,9,6,4
claude,INDUSTRY001,Food Industry,obligation,implication,Sponsored products that are in stock should be recommended to users.,"∀x.∀y.sponsored(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY001,Food Industry,obligation,dyadic,Sponsored products that are in stock should be recommended to users.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY002,Food Industry,obligation,implication,Premium products should be recommended to premium customers.,"∀x.∀y.premiumProduct(y)∧premiumCustomer(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY002,Food Industry,obligation,dyadic,Premium products should be recommended to premium customers.,"∀x.∀y.O(recommend(System,y,x)|premiumProduct(y)∧premiumCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY003,Food Industry,obligation,implication,Certified products that are available should be recommended.,"∀x.∀y.certified(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY003,Food Industry,obligation,dyadic,Certified products that are available should be recommended.,"∀x.∀y.O(recommend(System,y,x)|certified(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY004,Food Industry,obligation,implication,Local products should be recommended to users interested in local food.,"∀x.∀y.localProduct(y)∧interestedIn(x,LocalFood)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY004,Food Industry,obligation,dyadic,Local products should be recommended to users interested in local food.,"∀x.∀y.O(recommend(System,y,x)|localProduct(y)∧interestedIn(x,LocalFood))",True,True,2,none,7,5,3
claude,INDUSTRY005,Food Industry,obligation,implication,Sustainable products should be recommended to users interested in sustainable food.,"∀x.∀y.sustainable(y)∧interestedIn(x,SustainableFood)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY005,Food Industry,obligation,dyadic,Sustainable products should be recommended to users interested in sustainable food.,"∀x.∀y.O(recommend(System,y,x)|sustainable(y)∧interestedIn(x,SustainableFood))",True,True,2,none,7,5,3
claude,INDUSTRY006,Food Industry,obligation,implication,Discounted products should be recommended to users interested in discounted food.,"∀x.∀y.discounted(y)∧interestedIn(x,DiscountedFood)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY006,Food Industry,obligation,dyadic,Discounted products should be recommended to users interested in discounted food.,"∀x.∀y.O(recommend(System,y,x)|discounted(y)∧interestedIn(x,DiscountedFood))",True,True,2,none,7,5,3
claude,INDUSTRY007,Food Industry,obligation,implication,Seasonal products should be recommended to users interested in seasonal food.,"∀x.∀y.seasonal(y)∧interestedIn(x,SeasonalFood)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY007,Food Industry,obligation,dyadic,Seasonal products should be recommended to users interested in seasonal food.,"∀x.∀y.O(recommend(System,y,x)|seasonal(y)∧interestedIn(x,SeasonalFood))",True,True,2,none,7,5,3
claude,INDUSTRY008,Food Industry,obligation,implication,New products should be recommended to users interested in new products.,"∀x.∀y.newProduct(y)∧interestedIn(x,NewProduct)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY008,Food Industry,obligation,dyadic,New products should be recommended to users interested in new products.,"∀x.∀y.O(recommend(System,y,x)|newProduct(y)∧interestedIn(x,NewProduct))",True,True,2,none,7,5,3
claude,INDUSTRY009,Food Industry,obligation,implication,Available organic products should be recommended.,"∀x.∀y.organic(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY009,Food Industry,obligation,dyadic,Available organic products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|organic(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY010,Food Industry,obligation,implication,Affordable products should be recommended to eligible users.,"∀x.∀y.affordable(y)∧eligible(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY010,Food Industry,obligation,dyadic,Affordable products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|affordable(y)∧eligible(x))",True,True,2,none,7,5,3
claude,INDUSTRY011,Food Industry,obligation,implication,Approved sponsored products should be recommended.,"∀x.∀y.sponsored(y)∧approved(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY011,Food Industry,obligation,dyadic,Approved sponsored products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧approved(y))",True,True,2,none,7,5,3
claude,INDUSTRY012,Food Industry,obligation,implication,Mediterranean meals should be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.mediterraneanMeal(y)∧interestedIn(x,Mediterranean)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY012,Food Industry,obligation,dyadic,Mediterranean meals should be recommended to users interested in Mediterranean cuisine.,"∀x.∀y.O(recommend(System,y,x)|mediterraneanMeal(y)∧interestedIn(x,Mediterranean))",True,True,2,none,7,5,3
claude,INDUSTRY013,Food Industry,obligation,implication,Asian meals should be recommended to users interested in Asian cuisine.,"∀x.∀y.asianMeal(y)∧interestedIn(x,Asian)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY013,Food Industry,obligation,dyadic,Asian meals should be recommended to users interested in Asian cuisine.,"∀x.∀y.O(recommend(System,y,x)|asianMeal(y)∧interestedIn(x,Asian))",True,True,2,none,7,5,3
claude,INDUSTRY014,Food Industry,obligation,implication,Halal-certified products should be recommended to users who require halal.,"∀x.∀y.certifiedHalal(y)∧requiresHalal(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY014,Food Industry,obligation,dyadic,Halal-certified products should be recommended to users who require halal.,"∀x.∀y.O(recommend(System,y,x)|certifiedHalal(y)∧requiresHalal(x))",True,True,2,none,7,5,3
claude,INDUSTRY015,Food Industry,obligation,implication,Kosher-certified products should be recommended to users who require kosher.,"∀x.∀y.certifiedKosher(y)∧requiresKosher(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY015,Food Industry,obligation,dyadic,Kosher-certified products should be recommended to users who require kosher.,"∀x.∀y.O(recommend(System,y,x)|certifiedKosher(y)∧requiresKosher(x))",True,True,2,none,7,5,3
claude,INDUSTRY016,Food Industry,obligation,implication,Gluten-free certified products should be recommended to users who require gluten-free.,"∀x.∀y.certifiedGlutenFree(y)∧requiresGlutenFree(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY016,Food Industry,obligation,dyadic,Gluten-free certified products should be recommended to users who require gluten-free.,"∀x.∀y.O(recommend(System,y,x)|certifiedGlutenFree(y)∧requiresGlutenFree(x))",True,True,2,none,7,5,3
claude,INDUSTRY017,Food Industry,obligation,implication,Lactose-free certified products should be recommended to users who require lactose-free.,"∀x.∀y.certifiedLactoseFree(y)∧requiresLactoseFree(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY017,Food Industry,obligation,dyadic,Lactose-free certified products should be recommended to users who require lactose-free.,"∀x.∀y.O(recommend(System,y,x)|certifiedLactoseFree(y)∧requiresLactoseFree(x))",True,True,2,none,7,5,3
claude,INDUSTRY018,Food Industry,obligation,implication,Gluten-free certified products should be recommended to gluten-sensitive users.,"∀x.∀y.certifiedGlutenFree(y)∧glutenSensitive(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY018,Food Industry,obligation,dyadic,Gluten-free certified products should be recommended to gluten-sensitive users.,"∀x.∀y.O(recommend(System,y,x)|certifiedGlutenFree(y)∧glutenSensitive(x))",True,True,2,none,7,5,3
claude,INDUSTRY019,Food Industry,obligation,implication,Lactose-free certified products should be recommended to lactose-intolerant users.,"∀x.∀y.certifiedLactoseFree(y)∧lactoseIntolerant(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY019,Food Industry,obligation,dyadic,Lactose-free certified products should be recommended to lactose-intolerant users.,"∀x.∀y.O(recommend(System,y,x)|certifiedLactoseFree(y)∧lactoseIntolerant(x))",True,True,2,none,7,5,3
claude,INDUSTRY020,Food Industry,obligation,implication,Certified premium products should be recommended to premium customers.,"∀x.∀y.premiumProduct(y)∧certified(y)∧premiumCustomer(x)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY020,Food Industry,obligation,dyadic,Certified premium products should be recommended to premium customers.,"∀x.∀y.O(recommend(System,y,x)|premiumProduct(y)∧certified(y)∧premiumCustomer(x))",True,True,2,none,9,6,4
claude,INDUSTRY021,Food Industry,obligation,implication,Seasonal discounted products should be recommended.,"∀x.∀y.seasonal(y)∧discounted(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY021,Food Industry,obligation,dyadic,Seasonal discounted products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|seasonal(y)∧discounted(y))",True,True,2,none,7,5,3
claude,INDUSTRY022,Food Industry,obligation,implication,Discounted products should be recommended to loyal customers.,"∀x.∀y.discounted(y)∧loyalCustomer(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY022,Food Industry,obligation,dyadic,Discounted products should be recommended to loyal customers.,"∀x.∀y.O(recommend(System,y,x)|discounted(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY023,Food Industry,obligation,implication,Available sponsored products should be recommended to premium customers.,"∀x.∀y.sponsored(y)∧available(y)∧premiumCustomer(x)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY023,Food Industry,obligation,dyadic,Available sponsored products should be recommended to premium customers.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧available(y)∧premiumCustomer(x))",True,True,2,none,9,6,4
claude,INDUSTRY024,Food Industry,obligation,implication,Sustainable local products should be recommended.,"∀x.∀y.localProduct(y)∧sustainable(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY024,Food Industry,obligation,dyadic,Sustainable local products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|localProduct(y)∧sustainable(y))",True,True,2,none,7,5,3
claude,INDUSTRY025,Food Industry,obligation,implication,Available new products should be recommended to eligible users.,"∀x.∀y.newProduct(y)∧available(y)∧eligible(x)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY025,Food Industry,obligation,dyadic,Available new products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|newProduct(y)∧available(y)∧eligible(x))",True,True,2,none,9,6,4
claude,INDUSTRY026,Food Industry,obligation,implication,Organic products should be recommended to users interested in sustainable food.,"∀x.∀y.organic(y)∧interestedIn(x,SustainableFood)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY026,Food Industry,obligation,dyadic,Organic products should be recommended to users interested in sustainable food.,"∀x.∀y.O(recommend(System,y,x)|organic(y)∧interestedIn(x,SustainableFood))",True,True,2,none,7,5,3
claude,INDUSTRY027,Food Industry,obligation,implication,Sponsored products should be recommended to loyal customers.,"∀x.∀y.sponsored(y)∧loyalCustomer(x)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY027,Food Industry,obligation,dyadic,Sponsored products should be recommended to loyal customers.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY028,Food Industry,obligation,implication,Affordable discounted products should be recommended.,"∀x.∀y.affordable(y)∧discounted(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY028,Food Industry,obligation,dyadic,Affordable discounted products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|affordable(y)∧discounted(y))",True,True,2,none,7,5,3
claude,INDUSTRY029,Food Industry,obligation,implication,Products the user prefers should be recommended when available.,"∀x.∀y.prefers(x,y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY029,Food Industry,obligation,dyadic,Products the user prefers should be recommended when available.,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY030,Food Industry,obligation,implication,Certified approved products that are available should be recommended.,"∀x.∀y.certified(y)∧approved(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY030,Food Industry,obligation,dyadic,Certified approved products that are available should be recommended.,"∀x.∀y.O(recommend(System,y,x)|certified(y)∧approved(y)∧available(y))",True,True,2,none,9,6,4
claude,INDUSTRY031,Food Industry,obligation,implication,Seasonal local products should be recommended.,"∀x.∀y.seasonal(y)∧localProduct(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY031,Food Industry,obligation,dyadic,Seasonal local products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|seasonal(y)∧localProduct(y))",True,True,2,none,7,5,3
claude,INDUSTRY032,Food Industry,obligation,implication,Available sponsored discounted products should be recommended.,"∀x.∀y.sponsored(y)∧discounted(y)∧available(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY032,Food Industry,obligation,dyadic,Available sponsored discounted products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧discounted(y)∧available(y))",True,True,2,none,9,6,4
claude,INDUSTRY033,Food Industry,obligation,implication,Available premium products should be recommended to loyal customers.,"∀x.∀y.premiumProduct(y)∧loyalCustomer(x)∧available(y)->O(recommend(System,y,x))",True,True,2,none,10,6,4
claude,INDUSTRY033,Food Industry,obligation,dyadic,Available premium products should be recommended to loyal customers.,"∀x.∀y.O(recommend(System,y,x)|premiumProduct(y)∧loyalCustomer(x)∧available(y))",True,True,2,none,9,6,4
claude,INDUSTRY034,Food Industry,obligation,implication,Sponsored new products should be recommended.,"∀x.∀y.newProduct(y)∧sponsored(y)->O(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY034,Food Industry,obligation,dyadic,Sponsored new products should be recommended.,"∀x.∀y.O(recommend(System,y,x)|newProduct(y)∧sponsored(y))",True,True,2,none,7,5,3
claude,INDUSTRY035,Food Industry,permission,implication,Premium products may be recommended to adult users.,"∀x.∀y.premiumProduct(y)∧adult(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY035,Food Industry,permission,dyadic,Premium products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∧adult(x))",True,True,2,none,7,5,3
claude,INDUSTRY036,Food Industry,permission,implication,Spicy products may be recommended to adult users.,"∀x.∀y.spicy(y)∧adult(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY036,Food Industry,permission,dyadic,Spicy products may be recommended to adult users.,"∀x.∀y.P(recommend(System,y,x)|spicy(y)∧adult(x))",True,True,2,none,7,5,3
claude,INDUSTRY037,Food Industry,permission,implication,New products may be recommended to loyal customers.,"∀x.∀y.newProduct(y)∧loyalCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY037,Food Industry,permission,dyadic,New products may be recommended to loyal customers.,"∀x.∀y.P(recommend(System,y,x)|newProduct(y)∧loyalCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY038,Food Industry,permission,implication,Available seasonal products may be recommended.,"∀x.∀y.seasonal(y)∧available(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY038,Food Industry,permission,dyadic,Available seasonal products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|seasonal(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY039,Food Industry,permission,implication,Discounted products may be recommended to eligible users.,"∀x.∀y.discounted(y)∧eligible(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY039,Food Industry,permission,dyadic,Discounted products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|discounted(y)∧eligible(x))",True,True,2,none,7,5,3
claude,INDUSTRY040,Food Industry,permission,implication,Available local products may be recommended.,"∀x.∀y.localProduct(y)∧available(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY040,Food Industry,permission,dyadic,Available local products may be recommended.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY041,Food Industry,permission,implication,Sustainable products may be recommended to eligible users.,"∀x.∀y.sustainable(y)∧eligible(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY041,Food Industry,permission,dyadic,Sustainable products may be recommended to eligible users.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧eligible(x))",True,True,2,none,7,5,3
claude,INDUSTRY042,Food Industry,permission,implication,Organic products may be recommended to premium customers.,"∀x.∀y.organic(y)∧premiumCustomer(x)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY042,Food Industry,permission,dyadic,Organic products may be recommended to premium customers.,"∀x.∀y.P(recommend(System,y,x)|organic(y)∧premiumCustomer(x))",True,True,2,none,7,5,3
claude,INDUSTRY043,Food Industry,permission,implication,Available Mediterranean meals may be recommended.,"∀x.∀y.mediterraneanMeal(y)∧available(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY043,Food Industry,permission,dyadic,Available Mediterranean meals may be recommended.,"∀x.∀y.P(recommend(System,y,x)|mediterraneanMeal(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY044,Food Industry,permission,implication,Available Asian meals may be recommended.,"∀x.∀y.asianMeal(y)∧available(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
claude,INDUSTRY044,Food Industry,permission,dyadic,Available Asian meals may be recommended.,"∀x.∀y.P(recommend(System,y,x)|asianMeal(y)∧available(y))",True,True,2,none,7,5,3
claude,INDUSTRY045,Food Industry,permission,implication,Products that are sponsored or discounted may be recommended.,"∀x.∀y.sponsored(y)∨discounted(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,INDUSTRY045,Food Industry,permission,dyadic,Products that are sponsored or discounted may be recommended.,"∀x.∀y.P(recommend(System,y,x)|sponsored(y)∨discounted(y))",True,True,1,partial_concept_overlap,7,5,3
claude,INDUSTRY046,Food Industry,permission,implication,Products that are premium or certified may be recommended.,"∀x.∀y.premiumProduct(y)∨certified(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,INDUSTRY046,Food Industry,permission,dyadic,Products that are premium or certified may be recommended.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∨certified(y))",True,True,1,partial_concept_overlap,7,5,3
claude,INDUSTRY047,Food Industry,permission,implication,Products that are local or sustainable may be recommended.,"∀x.∀y.localProduct(y)∨sustainable(y)->P(recommend(System,y,x))",True,True,1,partial_concept_overlap,8,5,3
claude,INDUSTRY047,Food Industry,permission,dyadic,Products that are local or sustainable may be recommended.,"∀x.∀y.P(recommend(System,y,x)|localProduct(y)∨sustainable(y))",True,True,1,partial_concept_overlap,7,5,3
claude,INDUSTRY048,Food Industry,permission,implication,Products that are seasonal or new may be recommended.,"∀x.∀y.seasonal(y)∨newProduct(y)->P(recommend(System,y,x))",True,True,2,none,8,5,3
